OrderID,CustomerID,Product,Category,Quantity,UnitPrice,Sales,Profit,OrderDate
740,10,Minimalist Sunscreen,Skincare,5,571,2855,701.47,2019-04-30
741,19,Plum Serum,Skincare,4,996,3984,595.45,2022-01-15
742,94,Himalaya Face Pack,Skincare,5,1162,5810,1348.32,2018-06-16
743,111,Maybelline Mascara,Makeup,4,868,3472,1193.78,2019-01-18
744,170,Colorbar Eyeliner,Makeup,5,1334,6670,1854.44,2017-03-30
745,291,Plum Serum,Skincare,4,928,3712,997.09,2018-08-16
746,226,Maybelline Mascara,Makeup,2,532,1064,230.45,2021-01-03
747,20,Lakme Lipstick,Makeup,5,1418,7090,2051.94,2018-04-06
748,187,Himalaya Face Pack,Skincare,4,422,1688,362.39,2022-02-11
749,140,Plum Serum,Skincare,4,643,2572,283.32,2021-04-21
750,233,Plum Serum,Skincare,5,495,2475,562.34,2017-09-04
751,288,Plum Serum,Skincare,1,574,574,100.46,2021-11-03
752,227,Nykaa Nail Polish,Makeup,2,1050,2100,304.39,2021-10-14
753,217,Mamaearth Face Wash,Skincare,4,1059,4236,446.75,2022-12-09
754,156,Himalaya Face Pack,Skincare,4,267,1068,364.29,2022-02-26
755,88,Maybelline Mascara,Makeup,1,448,448,56.34,2020-01-12
756,288,Maybelline Mascara,Makeup,1,358,358,86.55,2018-10-22
757,84,LOreal Shampoo,Haircare,4,1074,4296,441.55,2019-01-11
758,124,Minimalist Sunscreen,Skincare,5,686,3430,483.89,2020-05-18
759,290,Lakme Lipstick,Makeup,3,821,2463,522.92,2020-01-27
760,63,Minimalist Sunscreen,Skincare,3,1273,3819,390.69,2019-02-11
761,254,Mamaearth Face Wash,Skincare,4,804,3216,865.59,2022-10-23
762,102,Lakme Lipstick,Makeup,4,1470,5880,788.75,2017-11-30
763,8,Minimalist Sunscreen,Skincare,4,949,3796,599.03,2017-06-04
764,149,Colorbar Eyeliner,Makeup,5,501,2505,487.31,2021-04-14
765,24,Minimalist Sunscreen,Skincare,2,1022,2044,673.94,2017-02-10
766,125,LOreal Shampoo,Haircare,2,606,1212,214.61,2022-08-10
767,147,Minimalist Sunscreen,Skincare,1,1382,1382,376.9,2019-07-13
768,28,Himalaya Face Pack,Skincare,4,377,1508,240.33,2020-01-15
769,141,Colorbar Eyeliner,Makeup,2,1013,2026,402.43,2018-01-26
770,18,Minimalist Sunscreen,Skincare,3,813,2439,797.06,2017-05-05
771,22,Himalaya Face Pack,Skincare,1,254,254,66.16,2018-10-15
772,297,Himalaya Face Pack,Skincare,1,1054,1054,350.61,2019-07-08
773,117,LOreal Shampoo,Haircare,5,700,3500,1043.1,2017-11-12
774,81,Lakme Lipstick,Makeup,2,773,1546,445.85,2021-07-12
775,105,Nykaa Nail Polish,Makeup,1,917,917,183.72,2020-02-19
776,100,Lakme Lipstick,Makeup,5,531,2655,797.59,2019-09-05
777,130,Minimalist Sunscreen,Skincare,3,1496,4488,657.24,2019-08-27
778,8,Colorbar Eyeliner,Makeup,2,865,1730,343.66,2018-09-27
779,179,Himalaya Face Pack,Skincare,5,383,1915,656.32,2019-09-06
780,42,Biotique Cream,Skincare,4,1335,5340,1570.84,2021-10-05
781,219,Lakme Lipstick,Makeup,2,1126,2252,552.49,2022-08-10
782,102,LOreal Shampoo,Haircare,2,368,736,75.64,2020-08-09
783,214,Maybelline Mascara,Makeup,2,561,1122,376.76,2018-04-27
784,89,Biotique Cream,Skincare,1,406,406,131.55,2018-08-01
785,94,Nykaa Nail Polish,Makeup,2,467,934,214.98,2018-10-30
786,145,Maybelline Mascara,Makeup,3,974,2922,507.27,2021-06-16
787,213,Plum Serum,Skincare,3,1284,3852,447.78,2019-07-18
788,44,Biotique Cream,Skincare,4,1377,5508,895.42,2022-07-26
789,25,Maybelline Mascara,Makeup,2,440,880,115.96,2020-04-21
790,296,Plum Serum,Skincare,4,386,1544,498.42,2018-06-01
791,256,Mamaearth Face Wash,Skincare,3,1318,3954,480.63,2017-07-20
792,172,Maybelline Mascara,Makeup,2,1329,2658,657.57,2018-04-11
793,63,Maybelline Mascara,Makeup,1,329,329,58.73,2019-11-24
794,234,Maybelline Mascara,Makeup,4,808,3232,565.37,2021-10-22
795,274,Lakme Lipstick,Makeup,1,357,357,102.49,2022-05-31
796,241,Biotique Cream,Skincare,4,569,2276,465.41,2018-07-08
797,265,Biotique Cream,Skincare,3,374,1122,119.58,2017-12-04
798,233,Plum Serum,Skincare,4,318,1272,431.64,2021-09-18
799,24,Mamaearth Face Wash,Skincare,4,474,1896,255.84,2019-12-25
800,241,Plum Serum,Skincare,1,931,931,117.24,2017-06-05
801,116,Nykaa Nail Polish,Makeup,5,248,1240,172.68,2018-11-02
802,269,Colorbar Eyeliner,Makeup,4,934,3736,1202.48,2017-07-03
803,110,Colorbar Eyeliner,Makeup,3,252,756,226.14,2019-06-04
804,61,Plum Serum,Skincare,5,440,2200,586.76,2019-09-11
805,62,LOreal Shampoo,Haircare,1,946,946,126.57,2022-03-23
806,107,Colorbar Eyeliner,Makeup,4,827,3308,901.85,2018-06-20
807,273,LOreal Shampoo,Haircare,1,503,503,72.56,2022-05-08
808,16,Lakme Lipstick,Makeup,2,1184,2368,587.04,2021-12-30
809,184,LOreal Shampoo,Haircare,2,1299,2598,685.57,2017-09-16
810,176,Biotique Cream,Skincare,2,822,1644,238.46,2018-05-23
811,246,Maybelline Mascara,Makeup,3,1209,3627,1027.89,2018-11-12
812,149,Colorbar Eyeliner,Makeup,4,1190,4760,673.14,2017-08-16
813,125,LOreal Shampoo,Haircare,3,881,2643,510.52,2021-07-06
814,197,Mamaearth Face Wash,Skincare,4,1301,5204,748.03,2018-10-04
815,124,Colorbar Eyeliner,Makeup,4,1039,4156,911.16,2018-09-01
816,71,LOreal Shampoo,Haircare,4,982,3928,1075.65,2019-02-19
817,185,Colorbar Eyeliner,Makeup,4,1097,4388,1289.29,2019-03-03
818,161,LOreal Shampoo,Haircare,1,585,585,153.39,2021-04-21
819,142,Minimalist Sunscreen,Skincare,3,1089,3267,872.86,2020-06-03
820,181,Lakme Lipstick,Makeup,5,1150,5750,1492.82,2021-11-07
821,259,Maybelline Mascara,Makeup,3,686,2058,422.24,2021-09-11
822,272,Himalaya Face Pack,Skincare,5,929,4645,1503.03,2020-04-11
823,176,Mamaearth Face Wash,Skincare,5,1130,5650,1050.04,2022-06-18
824,228,Biotique Cream,Skincare,2,784,1568,363.39,2019-05-16
825,178,Maybelline Mascara,Makeup,1,1244,1244,247.23,2018-10-14
826,168,Colorbar Eyeliner,Makeup,2,406,812,130.46,2018-01-05
827,115,Lakme Lipstick,Makeup,2,1001,2002,370.58,2021-07-04
828,238,Colorbar Eyeliner,Makeup,5,1147,5735,1187.27,2020-04-22
829,100,Nykaa Nail Polish,Makeup,4,442,1768,259.83,2019-12-12
830,247,Nykaa Nail Polish,Makeup,2,972,1944,402.86,2017-02-11
831,141,Himalaya Face Pack,Skincare,1,200,200,58.51,2020-07-13
832,273,Himalaya Face Pack,Skincare,5,1164,5820,1025.05,2017-08-15
833,209,Colorbar Eyeliner,Makeup,1,945,945,188.94,2017-12-02
834,5,Plum Serum,Skincare,2,939,1878,519.35,2021-03-30
835,51,Nykaa Nail Polish,Makeup,5,803,4015,434.08,2019-06-06
836,194,Himalaya Face Pack,Skincare,3,700,2100,670.28,2021-01-25
837,158,Nykaa Nail Polish,Makeup,2,1413,2826,335.43,2017-08-19
838,139,Maybelline Mascara,Makeup,2,430,860,260.73,2021-04-19
839,34,Himalaya Face Pack,Skincare,1,511,511,53.26,2019-09-14
840,264,Minimalist Sunscreen,Skincare,2,1035,2070,361.07,2019-11-05
841,248,Minimalist Sunscreen,Skincare,1,1256,1256,128.97,2017-03-07
842,113,Maybelline Mascara,Makeup,5,1139,5695,1933.73,2022-04-26
843,148,Biotique Cream,Skincare,5,1482,7410,2395.89,2020-02-06
844,50,LOreal Shampoo,Haircare,5,1370,6850,1988.7,2022-04-27
845,47,Maybelline Mascara,Makeup,5,465,2325,585.59,2017-06-25
846,17,Biotique Cream,Skincare,3,382,1146,182.92,2021-09-04
847,297,Plum Serum,Skincare,3,1142,3426,542.58,2017-06-28
848,38,Biotique Cream,Skincare,1,407,407,53.05,2019-08-22
849,210,Nykaa Nail Polish,Makeup,5,1155,5775,1361.27,2019-07-20
850,42,Mamaearth Face Wash,Skincare,3,1082,3246,475.4,2021-09-10
851,67,Maybelline Mascara,Makeup,2,1397,2794,513.52,2019-08-04
852,72,Maybelline Mascara,Makeup,5,736,3680,860.29,2021-01-30
853,3,Plum Serum,Skincare,1,556,556,118.83,2017-09-23
854,196,Colorbar Eyeliner,Makeup,5,1197,5985,1035.11,2021-07-12
855,192,Himalaya Face Pack,Skincare,5,480,2400,755.74,2018-12-06
856,252,Biotique Cream,Skincare,2,1192,2384,798.32,2021-10-31
857,26,Colorbar Eyeliner,Makeup,3,959,2877,622.34,2022-06-27
858,34,Plum Serum,Skincare,1,484,484,50.09,2021-07-11
859,87,Plum Serum,Skincare,2,584,1168,183.56,2021-10-29
860,145,Minimalist Sunscreen,Skincare,3,356,1068,236.08,2022-12-31
861,296,Colorbar Eyeliner,Makeup,3,1457,4371,1100.29,2018-02-09
862,183,Maybelline Mascara,Makeup,4,1326,5304,860.89,2022-12-12
863,71,Mamaearth Face Wash,Skincare,1,1395,1395,436.83,2020-09-09
864,273,LOreal Shampoo,Haircare,5,961,4805,865.57,2022-05-14
865,52,Biotique Cream,Skincare,2,496,992,148.51,2018-05-29
866,265,Nykaa Nail Polish,Makeup,1,1370,1370,285.2,2021-10-05
867,32,Mamaearth Face Wash,Skincare,5,361,1805,628.68,2019-05-15
868,102,Lakme Lipstick,Makeup,1,291,291,99.23,2021-12-06
869,124,Minimalist Sunscreen,Skincare,1,622,622,196.92,2018-07-24
870,197,Minimalist Sunscreen,Skincare,5,509,2545,480.04,2022-11-12
871,61,LOreal Shampoo,Haircare,4,1204,4816,912.03,2018-10-02
872,224,Plum Serum,Skincare,5,1378,6890,2118.87,2019-06-16
873,159,Plum Serum,Skincare,2,470,940,256.95,2018-12-06
874,292,LOreal Shampoo,Haircare,5,1496,7480,947.62,2019-01-11
875,182,Plum Serum,Skincare,4,421,1684,285.71,2018-10-22
876,72,Biotique Cream,Skincare,5,1179,5895,1309.15,2022-02-25
877,286,Mamaearth Face Wash,Skincare,2,1002,2004,564.87,2017-10-13
878,205,Maybelline Mascara,Makeup,2,388,776,191.24,2017-02-12
879,178,Himalaya Face Pack,Skincare,1,349,349,68.11,2019-11-06
880,257,LOreal Shampoo,Haircare,5,886,4430,644.87,2017-11-21
881,197,Lakme Lipstick,Makeup,3,553,1659,498.72,2017-04-10
882,133,Mamaearth Face Wash,Skincare,3,802,2406,273.09,2017-03-04
883,52,Mamaearth Face Wash,Skincare,1,213,213,40.44,2017-10-03
884,196,Lakme Lipstick,Makeup,1,1069,1069,226.61,2018-04-27
885,297,Minimalist Sunscreen,Skincare,5,1427,7135,1573.13,2020-08-31
886,100,Himalaya Face Pack,Skincare,3,333,999,339.51,2017-08-16
887,142,Maybelline Mascara,Makeup,2,201,402,95.9,2020-11-12
888,148,Biotique Cream,Skincare,2,303,606,160.46,2020-05-27
889,22,Biotique Cream,Skincare,1,935,935,153.78,2017-06-11
890,148,Minimalist Sunscreen,Skincare,5,930,4650,1460.15,2021-01-13
891,92,Colorbar Eyeliner,Makeup,1,624,624,216.76,2017-07-30
892,107,Nykaa Nail Polish,Makeup,5,497,2485,789.35,2018-04-19
893,211,Colorbar Eyeliner,Makeup,3,487,1461,227.2,2021-10-02
894,111,Lakme Lipstick,Makeup,5,1433,7165,1479.48,2020-03-02
895,208,Lakme Lipstick,Makeup,4,1340,5360,1838.87,2017-02-19
896,288,Biotique Cream,Skincare,3,1202,3606,430.88,2017-12-16
897,253,Maybelline Mascara,Makeup,2,428,856,112.8,2018-10-23
898,32,Plum Serum,Skincare,1,261,261,62.83,2019-03-17
899,268,Maybelline Mascara,Makeup,4,982,3928,425.58,2020-04-01
900,152,Biotique Cream,Skincare,4,460,1840,468.2,2022-07-08
901,46,LOreal Shampoo,Haircare,4,968,3872,936.02,2017-05-08
902,213,Maybelline Mascara,Makeup,3,1263,3789,837.52,2017-09-05
903,207,Biotique Cream,Skincare,3,1143,3429,477.67,2019-05-22
904,92,Maybelline Mascara,Makeup,3,1259,3777,509.31,2022-10-17
905,7,Biotique Cream,Skincare,4,323,1292,326.79,2017-12-30
906,83,Lakme Lipstick,Makeup,3,281,843,149.72,2019-07-25
907,77,Himalaya Face Pack,Skincare,4,1062,4248,678.22,2020-10-20
908,91,Biotique Cream,Skincare,3,664,1992,321.91,2021-04-16
909,41,Maybelline Mascara,Makeup,1,703,703,228.82,2017-03-30
910,241,LOreal Shampoo,Haircare,4,1080,4320,1496.16,2022-06-03
911,249,Maybelline Mascara,Makeup,4,641,2564,844.8,2018-01-30
912,184,Nykaa Nail Polish,Makeup,4,580,2320,545.5,2017-03-09
913,204,Minimalist Sunscreen,Skincare,4,575,2300,340.1,2019-06-08
914,117,Mamaearth Face Wash,Skincare,5,1385,6925,1963.51,2018-02-16
915,246,Maybelline Mascara,Makeup,1,272,272,74.49,2022-02-08
916,16,Lakme Lipstick,Makeup,4,1366,5464,731.26,2020-05-01
917,138,LOreal Shampoo,Haircare,1,683,683,77.87,2017-12-06
918,108,Minimalist Sunscreen,Skincare,3,1246,3738,996.75,2018-11-09
919,169,Minimalist Sunscreen,Skincare,3,1277,3831,947.44,2019-08-18
920,73,Mamaearth Face Wash,Skincare,3,865,2595,848.89,2017-05-17
921,223,Lakme Lipstick,Makeup,5,1224,6120,1501.63,2019-01-31
922,87,Himalaya Face Pack,Skincare,1,441,441,145.01,2021-02-23
923,270,Colorbar Eyeliner,Makeup,5,897,4485,1551.58,2017-07-27
924,22,Minimalist Sunscreen,Skincare,5,502,2510,383.32,2018-08-10
925,143,Minimalist Sunscreen,Skincare,5,1081,5405,864.72,2020-11-18
926,182,LOreal Shampoo,Haircare,4,585,2340,244.54,2019-10-13
927,202,Biotique Cream,Skincare,3,947,2841,367.55,2018-10-30
928,258,Biotique Cream,Skincare,3,728,2184,328.18,2021-07-22
929,62,Mamaearth Face Wash,Skincare,2,1134,2268,345.62,2021-08-07
930,200,LOreal Shampoo,Haircare,5,465,2325,802.67,2018-05-26
931,242,LOreal Shampoo,Haircare,4,662,2648,836.64,2020-02-14
932,283,Lakme Lipstick,Makeup,5,409,2045,687.75,2020-05-18
933,48,Colorbar Eyeliner,Makeup,2,381,762,124.15,2017-09-27
934,29,LOreal Shampoo,Haircare,2,1121,2242,568.91,2021-12-23
935,276,Biotique Cream,Skincare,2,358,716,73.54,2017-11-10
936,200,Maybelline Mascara,Makeup,3,617,1851,412.72,2018-07-02
937,229,Minimalist Sunscreen,Skincare,1,1056,1056,222.77,2017-01-29
938,27,Colorbar Eyeliner,Makeup,4,342,1368,234.55,2019-02-13
939,15,Minimalist Sunscreen,Skincare,5,959,4795,866.21,2022-05-26
940,175,LOreal Shampoo,Haircare,1,384,384,127.68,2017-10-20
941,120,Mamaearth Face Wash,Skincare,5,614,3070,565.83,2021-12-08
942,254,Himalaya Face Pack,Skincare,1,370,370,49.3,2022-02-03
943,179,Nykaa Nail Polish,Makeup,3,1299,3897,1295.35,2020-06-22
944,68,Himalaya Face Pack,Skincare,5,230,1150,297.15,2017-12-24
945,102,Mamaearth Face Wash,Skincare,1,335,335,46.84,2018-04-21
946,93,Lakme Lipstick,Makeup,2,1212,2424,797.25,2021-02-16
947,188,Himalaya Face Pack,Skincare,3,244,732,113.45,2017-09-23
948,179,Nykaa Nail Polish,Makeup,5,1099,5495,1122.18,2017-06-19
949,158,Mamaearth Face Wash,Skincare,4,1466,5864,1640.46,2017-07-16
950,300,Colorbar Eyeliner,Makeup,5,715,3575,1051.59,2018-02-26
951,110,Colorbar Eyeliner,Makeup,1,931,931,295.71,2021-04-28
952,132,Nykaa Nail Polish,Makeup,3,1310,3930,986.07,2019-10-03
953,95,Mamaearth Face Wash,Skincare,4,1241,4964,1549.15,2022-07-26
954,250,Minimalist Sunscreen,Skincare,2,743,1486,205.21,2017-03-11
955,218,Mamaearth Face Wash,Skincare,5,254,1270,293.06,2022-01-05
956,78,Plum Serum,Skincare,3,1455,4365,1289.2,2018-11-14
957,241,Minimalist Sunscreen,Skincare,5,426,2130,227.53,2022-01-02
958,227,Biotique Cream,Skincare,4,645,2580,675.55,2021-10-06
959,268,LOreal Shampoo,Haircare,4,359,1436,373.86,2020-09-28
960,100,Nykaa Nail Polish,Makeup,2,504,1008,239.43,2022-09-05
961,13,Nykaa Nail Polish,Makeup,4,439,1756,579.36,2020-11-28
962,138,Nykaa Nail Polish,Makeup,4,711,2844,338.22,2018-09-03
963,18,Mamaearth Face Wash,Skincare,5,543,2715,618.94,2019-12-16
964,81,Plum Serum,Skincare,4,1360,5440,1294.21,2019-08-10
965,152,LOreal Shampoo,Haircare,1,704,704,89.34,2018-06-24
966,125,Minimalist Sunscreen,Skincare,4,1185,4740,536.07,2020-01-14
967,5,Minimalist Sunscreen,Skincare,3,1125,3375,542.79,2021-05-01
968,174,Minimalist Sunscreen,Skincare,5,428,2140,386.17,2021-09-27
969,197,Minimalist Sunscreen,Skincare,5,1355,6775,2139.49,2017-08-16
970,55,Lakme Lipstick,Makeup,1,747,747,155.76,2021-08-01
971,232,Biotique Cream,Skincare,4,427,1708,338.62,2021-10-26
972,108,Lakme Lipstick,Makeup,2,860,1720,300.55,2022-02-02
973,54,Biotique Cream,Skincare,1,1235,1235,370.36,2019-03-18
974,293,Nykaa Nail Polish,Makeup,2,324,648,220.04,2022-12-20
975,300,Plum Serum,Skincare,2,420,840,241.57,2017-12-19
976,294,Lakme Lipstick,Makeup,5,1168,5840,1512.65,2022-07-05
977,61,Colorbar Eyeliner,Makeup,3,861,2583,582.84,2017-10-04
978,202,Plum Serum,Skincare,2,1342,2684,606.22,2017-01-13
979,106,Plum Serum,Skincare,1,1479,1479,310.49,2021-06-22
980,186,Colorbar Eyeliner,Makeup,2,1038,2076,260.66,2018-01-18
981,81,Minimalist Sunscreen,Skincare,4,1258,5032,1246.48,2021-03-22
982,152,Mamaearth Face Wash,Skincare,5,257,1285,426.13,2017-04-14
983,200,Plum Serum,Skincare,1,1354,1354,379.3,2020-04-04
984,255,Mamaearth Face Wash,Skincare,5,1142,5710,1408.99,2021-11-09
985,26,Maybelline Mascara,Makeup,1,285,285,43.69,2021-05-10
986,283,Nykaa Nail Polish,Makeup,5,450,2250,584.64,2018-04-05
987,20,Biotique Cream,Skincare,1,1254,1254,192.07,2022-06-02
988,169,LOreal Shampoo,Haircare,2,1452,2904,804.74,2022-05-03
989,240,Maybelline Mascara,Makeup,5,866,4330,444.54,2021-05-21
990,149,Minimalist Sunscreen,Skincare,4,844,3376,644.73,2022-01-18
991,39,Minimalist Sunscreen,Skincare,5,1325,6625,895.96,2022-08-13
992,16,Biotique Cream,Skincare,5,465,2325,668.27,2018-10-07
993,33,LOreal Shampoo,Haircare,5,279,1395,382.51,2020-01-09
994,174,Himalaya Face Pack,Skincare,3,727,2181,383.26,2019-02-21
995,135,Biotique Cream,Skincare,4,974,3896,624.73,2020-12-20
996,209,Himalaya Face Pack,Skincare,3,776,2328,437.71,2017-10-22
997,6,Lakme Lipstick,Makeup,4,214,856,293.86,2019-11-05
998,196,LOreal Shampoo,Haircare,4,1493,5972,2088.12,2018-03-02
999,247,Mamaearth Face Wash,Skincare,1,1459,1459,489.21,2020-05-23
1000,250,Colorbar Eyeliner,Makeup,4,557,2228,615.3,2021-11-20
1001,50,Lakme Lipstick,Makeup,2,1272,2544,319.45,2021-11-17
1002,148,Minimalist Sunscreen,Skincare,2,1309,2618,671.3,2022-10-02
1003,290,Biotique Cream,Skincare,5,817,4085,700.8,2021-02-26
1004,238,Maybelline Mascara,Makeup,1,539,539,96.04,2022-11-01
1005,107,Minimalist Sunscreen,Skincare,3,919,2757,689.21,2021-08-24
1006,71,Mamaearth Face Wash,Skincare,5,1009,5045,1443.56,2018-06-18
1007,168,Himalaya Face Pack,Skincare,4,1329,5316,941.31,2022-09-10
1008,86,Plum Serum,Skincare,4,1298,5192,1042.84,2017-04-15
1009,86,Biotique Cream,Skincare,2,255,510,128.75,2020-12-24
1010,292,Himalaya Face Pack,Skincare,4,669,2676,329.18,2020-04-26
1011,266,Colorbar Eyeliner,Makeup,5,926,4630,904.78,2022-04-14
1012,40,Biotique Cream,Skincare,4,789,3156,474.85,2021-11-27
1013,184,Himalaya Face Pack,Skincare,1,1456,1456,151.99,2022-08-17
1014,18,Colorbar Eyeliner,Makeup,5,452,2260,457.82,2021-09-19
1015,190,Colorbar Eyeliner,Makeup,2,935,1870,541.71,2019-07-09
1016,54,Mamaearth Face Wash,Skincare,3,1146,3438,439.91,2019-02-28
1017,197,Maybelline Mascara,Makeup,2,1359,2718,496.8,2020-12-06
1018,201,Nykaa Nail Polish,Makeup,3,1303,3909,1117.24,2017-12-31
1019,151,Maybelline Mascara,Makeup,4,432,1728,225.6,2020-11-27
1020,104,Nykaa Nail Polish,Makeup,4,857,3428,632.96,2022-10-16
1021,20,Colorbar Eyeliner,Makeup,4,543,2172,625.25,2019-06-13
1022,53,LOreal Shampoo,Haircare,3,606,1818,362.22,2021-12-24
1023,45,Plum Serum,Skincare,5,864,4320,1413.42,2020-11-08
1024,13,Lakme Lipstick,Makeup,1,764,764,158.79,2022-06-17
1025,239,Maybelline Mascara,Makeup,5,1321,6605,1010.77,2019-02-28
1026,230,Himalaya Face Pack,Skincare,1,717,717,121.9,2021-06-19
1027,109,Mamaearth Face Wash,Skincare,3,820,2460,584.24,2019-12-28
1028,20,Biotique Cream,Skincare,4,1329,5316,1803.53,2021-12-17
1029,169,Minimalist Sunscreen,Skincare,3,845,2535,291.83,2019-04-04
1030,158,Maybelline Mascara,Makeup,1,518,518,79.59,2021-11-20
1031,101,Mamaearth Face Wash,Skincare,4,824,3296,1129.17,2017-04-17
1032,125,Nykaa Nail Polish,Makeup,4,542,2168,524.09,2019-08-17
1033,289,Mamaearth Face Wash,Skincare,1,1116,1116,282.81,2022-10-23
1034,35,Biotique Cream,Skincare,3,208,624,87.61,2022-07-31
1035,63,Biotique Cream,Skincare,3,612,1836,543.82,2022-08-08
1036,94,Plum Serum,Skincare,2,1186,2372,503.35,2019-11-28
1037,211,Lakme Lipstick,Makeup,5,1085,5425,929.52,2019-05-17
1038,158,Lakme Lipstick,Makeup,2,1322,2644,529.91,2017-04-20
1039,60,Nykaa Nail Polish,Makeup,1,667,667,163.69,2017-08-09
1040,280,Himalaya Face Pack,Skincare,2,501,1002,299.02,2019-11-14
1041,191,Nykaa Nail Polish,Makeup,2,220,440,50.21,2018-10-01
1042,262,Lakme Lipstick,Makeup,5,1347,6735,1583.25,2018-05-31
1043,209,Plum Serum,Skincare,2,898,1796,270.51,2018-02-21
1044,152,Biotique Cream,Skincare,1,268,268,56.09,2019-03-19
1045,76,Minimalist Sunscreen,Skincare,3,1290,3870,827.07,2018-06-17
1046,199,Nykaa Nail Polish,Makeup,5,1137,5685,1761.0,2020-02-18
1047,9,Nykaa Nail Polish,Makeup,3,431,1293,177.52,2020-10-13
1048,189,Minimalist Sunscreen,Skincare,5,1262,6310,1640.77,2018-08-16
1049,70,Colorbar Eyeliner,Makeup,3,213,639,130.03,2021-11-18
1050,9,Biotique Cream,Skincare,5,528,2640,543.73,2019-04-21
1051,135,Nykaa Nail Polish,Makeup,2,1307,2614,909.94,2020-04-07
1052,273,Colorbar Eyeliner,Makeup,1,948,948,294.81,2022-11-03
1053,68,Lakme Lipstick,Makeup,5,378,1890,424.33,2020-08-21
1054,80,Lakme Lipstick,Makeup,1,498,498,90.27,2020-07-26
1055,224,Colorbar Eyeliner,Makeup,3,566,1698,294.16,2018-02-18
1056,32,Himalaya Face Pack,Skincare,3,395,1185,120.34,2021-11-01
1057,54,Maybelline Mascara,Makeup,2,1271,2542,414.88,2019-09-11
1058,46,Lakme Lipstick,Makeup,2,1359,2718,411.48,2020-12-14
1059,269,Lakme Lipstick,Makeup,4,583,2332,669.86,2021-07-22
1060,71,Himalaya Face Pack,Skincare,5,719,3595,1174.83,2021-01-05
1061,226,Minimalist Sunscreen,Skincare,2,946,1892,308.96,2017-09-03
1062,89,Mamaearth Face Wash,Skincare,2,969,1938,610.23,2022-11-25
1063,101,Minimalist Sunscreen,Skincare,4,1036,4144,1322.69,2022-10-21
1064,295,Himalaya Face Pack,Skincare,5,1185,5925,882.4,2017-12-10
1065,148,Maybelline Mascara,Makeup,4,386,1544,163.02,2019-05-20
1066,97,Mamaearth Face Wash,Skincare,1,1190,1190,309.46,2020-03-18
1067,226,Plum Serum,Skincare,4,381,1524,471.67,2018-01-22
1068,268,Mamaearth Face Wash,Skincare,5,254,1270,350.01,2019-03-16
1069,148,LOreal Shampoo,Haircare,4,749,2996,705.06,2017-11-09
1070,107,Maybelline Mascara,Makeup,3,1150,3450,828.03,2018-10-09
1071,212,Colorbar Eyeliner,Makeup,5,1156,5780,1349.72,2020-09-01
1072,153,Biotique Cream,Skincare,1,1346,1346,268.83,2018-07-16
1073,171,Colorbar Eyeliner,Makeup,4,646,2584,637.48,2020-03-22
1074,20,Lakme Lipstick,Makeup,1,1177,1177,386.43,2020-08-17
1075,300,Mamaearth Face Wash,Skincare,1,979,979,228.53,2019-05-20
1076,126,Mamaearth Face Wash,Skincare,2,871,1742,396.84,2017-07-07
1077,39,Maybelline Mascara,Makeup,3,428,1284,445.47,2022-06-23
1078,271,Himalaya Face Pack,Skincare,2,813,1626,498.72,2022-06-03
1079,110,LOreal Shampoo,Haircare,3,1253,3759,730.18,2019-07-11
1080,284,Plum Serum,Skincare,2,311,622,177.54,2020-06-24
1081,74,Minimalist Sunscreen,Skincare,4,1076,4304,1335.53,2020-12-08
1082,135,Plum Serum,Skincare,1,744,744,252.13,2018-11-19
1083,172,Mamaearth Face Wash,Skincare,2,260,520,178.08,2017-12-06
1084,202,LOreal Shampoo,Haircare,3,698,2094,291.88,2020-02-12
1085,12,LOreal Shampoo,Haircare,5,545,2725,867.31,2022-08-28
1086,183,LOreal Shampoo,Haircare,4,1033,4132,710.98,2018-11-29
1087,293,Minimalist Sunscreen,Skincare,5,1027,5135,578.65,2020-02-23
1088,25,Biotique Cream,Skincare,1,213,213,46.46,2017-06-27
1089,68,Mamaearth Face Wash,Skincare,2,616,1232,419.55,2017-03-14
1090,41,Maybelline Mascara,Makeup,4,1196,4784,1285.25,2020-06-19
1091,145,Himalaya Face Pack,Skincare,3,946,2838,604.46,2017-06-26
1092,230,Lakme Lipstick,Makeup,4,1155,4620,1378.8,2019-09-22
1093,58,Nykaa Nail Polish,Makeup,2,201,402,139.35,2020-12-09
1094,216,Himalaya Face Pack,Skincare,5,740,3700,1185.75,2017-04-16
1095,21,LOreal Shampoo,Haircare,1,714,714,154.3,2022-02-04
1096,205,Plum Serum,Skincare,4,1287,5148,1209.4,2019-01-17
1097,228,Maybelline Mascara,Makeup,2,1085,2170,597.4,2017-11-27
1098,164,LOreal Shampoo,Haircare,5,929,4645,1124.49,2020-05-21
1099,25,Minimalist Sunscreen,Skincare,5,1228,6140,774.53,2019-07-09
1100,172,Lakme Lipstick,Makeup,2,1329,2658,350.26,2019-12-06
1101,215,Biotique Cream,Skincare,1,574,574,184.04,2019-07-26
1102,85,Nykaa Nail Polish,Makeup,4,749,2996,454.44,2022-06-07
1103,271,Biotique Cream,Skincare,1,782,782,219.9,2018-07-15
1104,256,Maybelline Mascara,Makeup,2,1226,2452,431.92,2017-07-07
1105,210,Himalaya Face Pack,Skincare,2,662,1324,134.26,2021-01-07
1106,271,Minimalist Sunscreen,Skincare,1,665,665,180.71,2021-07-21
